lat,lng,signal_dbm,network_type,mcc,mnc,cell_id,range,samples
12.92,77.57,-95,3G,404,45,26293208,1000,1
12.92,77.57,-95,3G,404,86,20665046,1000,1
12.92,77.57,-95,4G,404,44,11290922,1000,1
12.92,77.57,-95,4G,405,861,1069328,1000,1
12.92,77.56,-95,2G,405,803,16131,1000,1
12.92,77.56,-95,2G,405,803,15222,1000,1
12.92,77.56,-95,2G,404,71,24063,1000,1
12.92,77.56,-95,3G,404,45,26311288,1000,1
12.92,77.56,-95,2G,405,10,31173,1242,1
12.92,77.56,-95,3G,404,71,21458247,1000,1
12.92,77.57,-95,3G,405,34,293049,1000,1
12.92,77.58,-95,3G,404,45,26287177,1000,1
12.92,77.58,-95,2G,404,86,12001,1000,1
12.92,77.57,-95,2G,405,803,13271,1000,1
12.92,77.57,-95,2G,404,86,3222,1000,1
12.92,77.57,-95,2G,405,34,30902,1000,1
12.92,77.57,-95,2G,404,45,12371,1000,1
12.92,77.57,-95,4G,404,86,205339143,1000,1
12.92,77.57,-95,3G,404,45,26292309,1000,1
12.92,77.57,-95,4G,404,45,316674,1000,1
12.92,77.57,-95,4G,405,861,1491249,1000,1
12.92,77.57,-95,3G,404,45,26292315,1000,1
12.92,77.57,-95,2G,404,86,21062,1000,1
12.92,77.57,-95,4G,404,45,316673,1000,1
12.92,77.58,-95,4G,404,45,231033354,1000,1
12.92,77.57,-95,4G,404,45,316694,1000,1
12.92,77.58,-95,3G,404,71,20346381,1000,1
12.92,77.57,-95,3G,404,45,28412150,7576,1
12.92,77.57,-95,2G,405,34,27161,1000,1
12.92,77.57,-95,2G,405,34,29641,1000,1
12.92,77.57,-95,3G,405,34,293051,1000,1
12.92,77.57,-95,3G,405,34,305971,1000,1
12.92,77.57,-95,3G,404,45,26313558,1000,1
12.92,77.57,-95,3G,404,45,26313559,1000,1
12.92,77.57,-95,2G,404,44,33561,1000,1
12.92,77.57,-95,4G,404,45,75275,1000,1
12.92,77.57,-95,4G,404,45,308236,1000,1
12.92,77.57,-95,4G,405,861,1491236,1000,1
12.92,77.57,-95,3G,404,45,26296524,1000,1
12.92,77.57,-95,3G,404,45,27488273,1000,1
12.92,77.57,-95,3G,404,45,26299895,1000,1
12.92,77.57,-95,3G,404,45,26282884,1000,1
12.92,77.57,-95,3G,404,45,26291985,1000,1
12.92,77.57,-95,4G,404,45,301323,1000,1
12.92,77.57,-95,4G,404,45,316684,1000,1
12.92,77.57,-95,4G,404,45,207370,1000,1
12.92,77.57,-95,4G,404,45,860673,1000,1
12.92,77.57,-95,3G,404,45,316682,1000,1
12.92,77.57,-95,4G,404,45,860684,1000,1
12.92,77.57,-95,4G,405,861,143376,1000,1
12.92,77.57,-95,3G,404,45,26292307,1000,1
12.92,77.57,-95,4G,404,45,365323,1000,1
12.92,77.57,-95,4G,404,45,1558795,1000,1
12.92,77.57,-95,4G,404,45,316672,1000,1
12.92,77.58,-95,3G,404,45,26282809,1000,1
12.92,77.59,-95,2G,404,71,24541,1000,1
12.92,77.58,-95,4G,404,45,231033345,1000,1
12.92,77.58,-95,4G,404,45,442624,1000,1
12.92,77.58,-95,2G,404,86,16912,1000,1
12.92,77.58,-95,3G,404,45,26297233,1000,1
12.92,77.58,-95,4G,405,861,106000,1000,1
12.92,77.59,-95,4G,405,861,1071121,1000,1
12.92,77.59,-95,2G,404,86,29212,1000,1
12.92,77.58,-95,4G,404,45,231033375,1000,1
12.92,77.58,-95,4G,405,861,33711888,1000,1
12.92,77.58,-95,2G,404,71,24991,1000,1
12.92,77.59,-95,4G,404,45,73542,1000,1
12.92,77.59,-95,4G,404,45,73483,1000,1
12.92,77.58,-95,3G,404,71,21457506,1000,1
12.92,77.59,-95,2G,404,45,2872,1000,1
12.92,77.58,-95,2G,404,45,2873,1839,1
12.92,77.59,-95,4G,404,45,181464330,1000,1
12.92,77.59,-95,2G,404,45,60733,1000,1
12.92,77.58,-95,2G,404,86,16911,1000,1
12.92,77.59,-95,4G,404,45,220347137,1000,1
12.92,77.59,-95,4G,405,861,4332561,1000,1
12.92,77.58,-95,2G,405,10,30123,1000,1
12.92,77.58,-95,2G,405,10,31121,1000,1
12.92,77.58,-95,3G,405,803,13185805,1000,1
12.92,77.58,-95,3G,404,86,20655716,1000,1
12.92,77.58,-95,4G,404,86,205107206,1000,1
12.92,77.58,-95,4G,404,45,231033355,1000,1
12.92,77.58,-95,2G,405,803,14853,1000,1
12.92,77.58,-95,3G,404,86,2873,1000,1
12.92,77.58,-95,3G,404,86,17292,1000,1
12.92,77.58,-95,3G,404,45,26312488,1000,1
12.92,77.58,-95,3G,404,86,20678717,1000,1
12.92,77.58,-95,2G,404,86,4661,1000,1
12.92,77.58,-95,4G,404,45,73482,1000,1
12.92,77.58,-95,3G,404,45,26282807,1000,1
12.92,77.58,-95,3G,405,803,13185804,1000,1
12.92,77.58,-95,2G,404,86,39511,1000,1
12.92,77.58,-95,2G,405,803,14852,1000,1
12.92,77.58,-95,2G,404,45,11023,1000,1
12.92,77.58,-95,4G,405,861,106019,1000,1
12.92,77.59,-95,3G,405,34,266030,1000,1
12.92,77.59,-95,2G,404,86,832,1000,1
12.92,77.59,-95,3G,404,45,26298035,1000,1
12.92,77.59,-95,4G,405,861,106032,1000,1
12.92,77.59,-95,3G,404,71,21457536,1000,1
12.92,77.59,-95,3G,405,34,266029,1000,1
12.92,77.6,-95,3G,404,86,20588970,1000,1
12.92,77.6,-95,2G,404,86,45512,1000,1
12.92,77.59,-95,2G,404,45,3063,1000,1
12.92,77.59,-95,3G,404,45,26282998,1000,1
12.92,77.6,-95,4G,404,45,56340,1000,1
12.92,77.6,-95,4G,405,861,754225,1000,1
12.92,77.6,-95,4G,405,861,158992,1000,1
12.92,77.6,-95,2G,404,86,47313,1000,1
12.92,77.59,-95,3G,404,45,26283005,1000,1
12.92,77.59,-95,4G,404,86,204847112,1000,1
12.92,77.6,-95,4G,404,45,206390273,1000,1
12.92,77.59,-95,2G,404,86,45513,1000,1
12.92,77.6,-95,2G,404,86,3311,1000,1
12.92,77.6,-95,4G,404,45,1616897,4967,1
12.92,77.6,-95,4G,405,861,3118608,1000,1
12.92,77.6,-95,4G,404,86,205084168,1000,1
12.92,77.6,-95,3G,404,86,20597531,1000,1
12.92,77.6,-95,4G,405,861,3118616,1000,1
12.92,77.6,-95,4G,404,45,163329,1000,1
12.92,77.6,-95,4G,405,861,316689,1000,1
12.92,77.6,-95,4G,404,86,206011144,1000,1
12.92,77.6,-95,4G,404,45,181332226,1000,1
12.92,77.59,-95,4G,404,45,78337,1000,1
12.92,77.6,-95,2G,404,45,6382,1000,1
12.92,77.6,-95,4G,405,861,3118619,1000,1
12.92,77.6,-95,4G,404,45,163330,1000,1
12.92,77.6,-95,4G,405,861,316692,1000,1
12.92,77.59,-95,4G,404,45,206390272,1000,1
12.92,77.59,-95,4G,405,861,316707,1000,1
12.92,77.59,-95,4G,405,861,316691,1000,1
12.92,77.6,-95,4G,405,861,3118611,1000,1
12.92,77.59,-95,4G,404,45,206390274,1000,1
12.92,77.59,-95,4G,405,861,754212,1000,1
12.92,77.6,-95,4G,405,861,50637057,1000,1
12.92,77.59,-95,4G,405,861,754213,1000,1
12.92,77.6,-95,2G,404,45,62122,1000,1
12.92,77.59,-95,4G,405,861,316699,1000,1
12.92,77.59,-95,4G,405,861,754196,1000,1
12.92,77.59,-95,3G,405,803,13187924,1000,1
12.92,77.59,-95,3G,404,86,20547945,1000,1
12.92,77.59,-95,2G,404,86,1843,1000,1
12.92,77.59,-95,3G,404,86,20594261,1000,1
12.92,77.59,-95,3G,404,86,20594262,1000,1
12.92,77.59,-95,4G,404,45,78348,1000,1
12.92,77.59,-95,4G,404,86,204847110,1000,1
12.92,77.59,-95,3G,405,34,293729,1000,1
12.92,77.61,-95,2G,404,45,8173,1000,1
12.92,77.6,-95,2G,405,34,13352,1000,1
12.92,77.61,-95,2G,405,803,24741,1000,1
12.92,77.61,-95,2G,404,86,40025,1000,1
12.92,77.61,-95,2G,404,44,11312,1000,1
12.92,77.6,-95,2G,404,44,41441,1000,1
12.92,77.6,-95,4G,405,861,26149,1000,1
12.92,77.6,-95,4G,405,861,742929,1000,1
12.92,77.6,-95,3G,405,34,275500,1000,1
12.92,77.6,-95,3G,404,45,26293298,1000,1
12.92,77.6,-95,4G,404,45,336640,1000,1
12.92,77.6,-95,3G,404,86,20605571,1000,1
12.92,77.6,-95,3G,404,86,20526366,1000,1
12.92,77.6,-95,4G,404,86,205184519,1000,1
12.92,77.6,-95,3G,404,86,20526365,1000,1
12.92,77.61,-95,3G,405,34,161907,1000,1
12.92,77.61,-95,3G,404,45,26293087,1000,1
12.92,77.61,-95,3G,404,45,26287469,1000,1
12.92,77.61,-95,2G,405,34,30831,1000,1
12.92,77.61,-95,3G,404,45,26313538,1000,1
12.92,77.61,-95,2G,404,86,21923,1000,1
12.92,77.61,-95,3G,404,86,20548934,1000,1
12.92,77.61,-95,2G,404,86,3933,1000,1
12.92,77.61,-95,2G,405,803,16312,1000,1
12.92,77.61,-95,3G,404,86,20536426,1000,1
12.92,77.61,-95,3G,404,71,20415027,1000,1
12.92,77.61,-95,2G,404,86,39581,1000,1
12.92,77.61,-95,2G,404,45,3632,1000,1
12.92,77.61,-95,2G,404,45,52951,1000,1
12.92,77.61,-95,3G,404,86,20613722,1000,1
12.92,77.61,-95,2G,404,86,21922,1000,1
12.92,77.61,-95,2G,404,86,3932,1000,1
12.92,77.61,-95,3G,404,45,26291965,1000,1
12.92,77.61,-95,3G,404,45,26282104,1000,1
12.92,77.61,-95,3G,404,45,26288115,1000,1
12.92,77.61,-95,3G,404,45,26310425,1000,1
12.92,77.61,-95,3G,404,45,26291957,1000,1
12.92,77.61,-95,3G,405,803,13186153,1000,1
12.92,77.6,-95,2G,404,71,56203,1000,1
12.92,77.6,-95,2G,404,86,47312,1000,1
12.92,77.6,-95,2G,404,86,21921,1000,1
12.92,77.61,-95,3G,404,45,26287467,1000,1
12.92,77.61,-95,3G,404,45,26341798,1000,1
12.92,77.61,-95,3G,404,86,20551935,1000,1
12.92,77.62,-95,2G,404,71,56322,1000,1
12.92,77.62,-95,4G,404,45,42251,1000,1
12.92,77.61,-95,3G,404,86,20540205,1000,1
12.92,77.61,-95,3G,405,34,162049,1000,1
12.92,77.62,-95,2G,404,86,11323,1000,1
12.92,77.61,-95,2G,404,45,1653,1000,1
12.92,77.61,-95,3G,405,803,13237873,1000,1
12.92,77.62,-95,3G,405,34,153397,1000,1
12.92,77.62,-95,4G,404,45,42241,1000,1
12.92,77.62,-95,3G,404,45,26281588,1000,1
12.92,77.61,-95,3G,404,45,26281595,1000,1
12.92,77.62,-95,2G,404,45,22563,1000,1
12.92,77.62,-95,2G,404,86,12173,1000,1
12.92,77.62,-95,3G,404,86,20524744,1000,1
12.92,77.62,-95,3G,404,86,20544286,1000,1
12.92,77.62,-95,2G,404,86,6703,1000,1
12.92,77.61,-95,2G,404,86,6733,1000,1
12.92,77.62,-95,2G,404,86,12171,1000,1
12.92,77.61,-95,3G,404,86,20544376,1000,1
12.92,77.61,-95,3G,405,34,155579,1000,1
12.92,77.61,-95,2G,404,86,2693,1000,1
12.92,77.61,-95,2G,404,86,3935,1000,1
12.92,77.61,-95,2G,404,45,15671,1000,1
12.92,77.61,-95,2G,404,45,2696,1000,1
12.92,77.61,-95,3G,404,45,27467756,1000,1
12.92,77.61,-95,4G,404,45,209154,1000,1
12.92,77.61,-95,2G,404,86,2695,1000,1
12.92,77.61,-95,2G,404,86,2696,1000,1
12.92,77.61,-95,4G,404,86,207172872,1000,1
12.92,77.61,-95,2G,405,10,60083,1000,1
12.92,77.61,-95,2G,405,10,60082,1000,1
12.92,77.61,-95,3G,404,45,26288108,1000,1
12.92,77.61,-95,2G,404,44,1253,1000,1
12.92,77.61,-95,2G,404,86,47652,1000,1
12.92,77.61,-95,2G,404,86,11202,1000,1
12.92,77.61,-95,4G,404,86,206019847,1000,1
12.92,77.61,-95,4G,405,861,855057,1000,1
12.92,77.61,-95,4G,405,861,25138,1000,1
12.92,77.61,-95,4G,405,861,855089,1000,1
12.92,77.61,-95,3G,404,45,27467759,1000,1
12.92,77.61,-95,2G,404,86,6732,1000,1
12.92,77.61,-95,2G,404,45,17483,1000,1
12.92,77.62,-95,4G,405,861,34498576,1000,1
12.92,77.62,-95,4G,405,861,22033,1000,1
12.92,77.62,-95,3G,404,86,20532074,1000,1
12.92,77.62,-95,3G,404,45,26433576,1000,1
12.92,77.62,-95,4G,404,45,577546,1000,1
12.92,77.62,-95,3G,405,34,162637,1118,1
12.92,77.62,-95,3G,405,803,13183634,1000,1
12.92,77.62,-95,3G,404,45,26433570,1000,1
12.92,77.62,-95,4G,404,45,577548,1000,1
12.92,77.62,-95,2G,404,44,42,1000,1
12.92,77.62,-95,4G,405,861,22052,1000,1
12.92,77.62,-95,2G,404,45,22561,1000,1
12.92,77.62,-95,4G,405,861,22036,1000,1
12.92,77.62,-95,2G,404,45,5462,1000,1
12.92,77.62,-95,3G,404,45,26443811,1925,1
12.92,77.62,-95,4G,404,45,577537,1000,1
12.92,77.62,-95,3G,405,34,162638,1000,1
12.92,77.62,-95,2G,404,86,49102,1000,1
12.92,77.62,-95,3G,405,34,162639,1000,1
12.92,77.62,-95,2G,404,45,22562,1000,1
12.92,77.62,-95,3G,404,45,26433569,1000,1
12.92,77.62,-95,3G,404,45,6702,1000,1
12.92,77.62,-95,2G,404,44,31631,1000,1
12.92,77.62,-95,3G,404,86,26474172,1000,1
12.92,77.62,-95,2G,404,86,22562,1000,1
12.92,77.62,-95,2G,404,86,15002,1000,1
12.92,77.62,-95,2G,404,86,6701,1000,1
12.92,77.62,-95,2G,404,86,12301,1000,1
12.92,77.62,-95,3G,404,86,22561,1000,1
12.92,77.62,-95,4G,404,86,204971527,1000,1
12.92,77.62,-95,3G,404,71,42,1000,1
12.92,77.62,-95,3G,404,71,232,1000,1
12.92,77.62,-95,4G,404,86,205111559,1000,1
12.92,77.62,-95,4G,404,86,204971526,1000,1
12.92,77.62,-95,3G,405,34,6702,1000,1
12.92,77.62,-95,3G,404,86,20536794,1000,1
12.92,77.62,-95,2G,404,86,50631,1000,1
12.92,77.62,-95,2G,404,86,6702,1000,1
12.92,77.62,-95,2G,405,803,13072,1000,1
12.92,77.62,-95,2G,405,34,31562,1000,1
12.92,77.64,-95,2G,404,86,26542,1000,1
12.92,77.64,-95,3G,404,45,26417421,1000,1
12.92,77.64,-95,3G,404,71,20992625,9097,1
12.92,77.63,-95,2G,404,44,3201,1000,1
12.92,77.63,-95,3G,404,44,2965060,1000,1
12.92,77.63,-95,3G,404,71,2975671,1000,1
12.92,77.63,-95,3G,404,45,2975712,1000,1
12.92,77.63,-95,3G,404,45,26417419,1000,1
12.92,77.63,-95,3G,404,86,20859735,1000,1
12.92,77.63,-95,2G,404,45,24901,1000,1
12.92,77.63,-95,4G,404,45,164107,1000,1
12.92,77.63,-95,3G,404,45,26417425,1000,1
12.92,77.63,-95,3G,404,45,26417426,1000,1
12.92,77.63,-95,4G,404,45,164096,1000,1
12.92,77.64,-95,3G,404,45,26418561,1000,1
12.92,77.64,-95,3G,404,45,26448189,1000,1
12.92,77.64,-95,3G,405,34,140657,1000,1
12.92,77.64,-95,2G,405,34,9583,1000,1
12.92,77.64,-95,4G,405,861,231717,1000,1
12.92,77.64,-95,2G,404,45,16541,1000,1
12.92,77.64,-95,3G,404,86,20861675,1000,1
12.92,77.64,-95,3G,404,45,26418566,1000,1
12.92,77.64,-95,3G,404,71,3003,1000,1
12.92,77.64,-95,4G,404,86,204882951,1000,1
12.92,77.64,-95,2G,405,34,30472,1000,1
12.92,77.63,-95,2G,405,10,60941,1000,1
12.92,77.63,-95,2G,404,86,38021,1000,1
12.92,77.64,-95,4G,405,861,1927698,1000,1
12.92,77.63,-95,2G,405,803,13753,1000,1
12.92,77.64,-95,2G,404,45,7553,1000,1
12.92,77.64,-95,3G,404,45,26414609,1085,1
12.92,77.64,-95,4G,404,45,193361,1000,1
12.92,77.64,-95,4G,404,45,193311,1000,1
12.92,77.64,-95,4G,404,45,193291,1000,1
12.92,77.63,-95,2G,404,45,6411,1000,1
12.92,77.64,-95,4G,404,45,193351,1000,1
12.92,77.64,-95,4G,404,45,1384479,1000,1
12.92,77.64,-95,4G,404,45,1384470,1000,1
12.92,77.64,-95,4G,404,45,1927729,1000,1
12.92,77.64,-95,4G,404,45,231715,1000,1
12.92,77.63,-95,3G,404,45,26435910,2872,1
12.92,77.64,-95,4G,404,45,231696,1000,1
12.92,77.64,-95,4G,404,45,231728,1000,1
12.92,77.64,-95,4G,405,861,231473,1080,1
12.92,77.64,-95,4G,404,86,205090054,1000,1
12.92,77.64,-95,2G,405,10,60063,1000,1
12.92,77.63,-95,2G,405,803,16701,1000,1
12.92,77.64,-95,2G,404,44,283,1000,1
12.92,77.64,-95,4G,405,861,2853653,1000,1
12.92,77.64,-95,4G,405,861,231715,1000,1
12.92,77.64,-95,2G,405,803,22093,1148,1
12.92,77.65,-95,2G,405,34,31771,1000,1
12.92,77.65,-95,2G,405,10,61462,1000,1
12.92,77.64,-95,3G,404,71,21460297,1510,1
12.92,77.64,-95,4G,404,86,205981958,1000,1
12.92,77.64,-95,4G,405,861,230962,1000,1
12.92,77.64,-95,2G,404,45,7552,1000,1
12.92,77.65,-95,3G,404,45,28774382,1874,1
12.92,77.65,-95,4G,404,86,204957192,1000,1
12.92,77.64,-95,2G,404,86,7552,1000,1
12.92,77.64,-95,2G,404,45,16542,1000,1
12.92,77.64,-95,3G,405,803,13185004,1000,1
12.92,77.64,-95,2G,404,86,15503,1000,1
12.92,77.64,-95,2G,404,86,16542,1000,1
12.92,77.64,-95,2G,404,86,15312,1000,1
12.92,77.64,-95,3G,404,45,26465095,1000,1
12.92,77.65,-95,3G,404,45,1583362,1000,1
12.92,77.65,-95,3G,404,45,15313,1000,1
12.92,77.65,-95,3G,404,86,20854145,1000,1
12.92,77.65,-95,4G,405,861,230933,1000,1
12.92,77.65,-95,3G,404,45,26443551,1000,1
12.92,77.65,-95,2G,404,44,3083,1000,1
12.92,77.65,-95,4G,404,45,833035,1000,1
12.92,77.65,-95,4G,404,45,833025,1000,1
12.92,77.64,-95,3G,404,45,26435915,1000,1
12.92,77.64,-95,3G,404,45,26426512,1000,1
12.92,77.64,-95,2G,404,86,11331,1000,1
12.92,77.64,-95,4G,405,861,231474,1000,1
12.92,77.64,-95,3G,404,45,26427556,1000,1
12.92,77.64,-95,4G,404,45,423424,1000,1
12.92,77.65,-95,3G,404,45,26426510,1000,1
12.92,77.65,-95,4G,404,45,396800,1000,1
12.92,77.65,-95,2G,404,86,46172,1000,1
12.92,77.65,-95,3G,404,45,27397141,1000,1
12.92,77.64,-95,2G,404,71,12928,1000,1
12.92,77.64,-95,2G,404,44,151,1000,1
12.92,77.64,-95,2G,404,86,49932,1000,1
12.92,77.64,-95,2G,404,45,61851,1372,1
12.92,77.65,-95,2G,404,45,6413,1769,1
12.92,77.65,-95,2G,404,45,12603,1020,1
12.92,77.64,-95,2G,404,86,15313,1000,1
12.92,77.64,-95,2G,404,44,2983,1016,1
12.92,77.64,-95,4G,404,45,423434,1000,1
12.92,77.65,-95,3G,404,86,20869786,1000,1
12.92,77.65,-95,3G,405,34,271720,1000,1
12.92,77.66,-95,3G,404,45,27434600,1917,1
12.92,77.65,-95,2G,404,86,9693,1000,1
12.92,77.65,-95,3G,405,34,155797,1000,1
12.92,77.65,-95,3G,404,86,26429901,1000,1
12.92,77.65,-95,3G,404,86,20869784,1000,1
12.92,77.65,-95,3G,405,34,162808,1000,1
12.92,77.65,-95,2G,404,45,1142,1000,1
12.92,77.65,-95,3G,404,45,26427550,1000,1
12.92,77.65,-95,3G,404,45,26443659,1000,1
12.92,77.66,-95,2G,404,45,4071,1000,1
12.92,77.65,-95,2G,404,86,6581,1000,1
12.92,77.65,-95,4G,404,86,204957190,1000,1
12.92,77.65,-95,2G,404,86,6141,1000,1
12.92,77.65,-95,4G,404,45,483584,1000,1
12.92,77.65,-95,3G,404,86,20866094,1000,1
12.92,77.65,-95,4G,405,861,113699,1000,1
12.92,77.65,-95,4G,404,86,205822982,3063,1
12.92,77.65,-95,2G,404,45,5591,1289,1
12.92,77.66,-95,2G,404,45,65313,1205,1
12.92,77.65,-95,4G,405,861,114225,1000,1
12.92,77.65,-95,3G,405,34,161917,1000,1
12.92,77.65,-95,2G,405,34,36493,1000,1
12.92,77.65,-95,3G,404,45,26415085,1000,1
12.92,77.66,-95,3G,404,45,26426511,1000,1
12.92,77.66,-95,3G,404,45,27419489,1000,1
12.92,77.66,-95,2G,404,45,40935,1000,1
12.92,77.66,-95,3G,404,45,27433537,1000,1
12.92,77.66,-95,2G,405,803,23033,1000,1
12.92,77.66,-95,3G,405,34,189189,1000,1
12.92,77.66,-95,2G,404,45,12118,1000,1
12.92,77.66,-95,3G,404,45,26431531,1000,1
12.92,77.66,-95,3G,404,45,26447509,1000,1
12.92,77.66,-95,3G,404,45,26429901,1000,1
12.92,77.66,-95,3G,404,86,26415080,1000,1
12.92,77.66,-95,2G,405,803,28753,1000,1
12.92,77.66,-95,3G,404,86,20871704,1000,1
12.92,77.66,-95,3G,404,45,27397147,1000,1
12.92,77.66,-95,3G,404,71,21458578,1000,1
12.92,77.65,-95,3G,404,45,26465089,1000,1
12.92,77.66,-95,2G,404,71,12359,1000,1
12.92,77.66,-95,2G,405,34,58113,1000,1
12.92,77.66,-95,3G,405,803,13184434,1000,1
12.92,77.66,-95,4G,405,861,903195,1000,1
12.92,77.67,-95,2G,404,86,2371,1000,1
12.92,77.66,-95,2G,404,86,61804,1000,1
12.92,77.66,-95,3G,405,34,189188,1000,1
12.92,77.67,-95,2G,404,45,3092,1000,1
12.92,77.67,-95,2G,404,86,17283,1000,1
12.92,77.67,-95,3G,404,45,27409900,1000,1
12.92,77.67,-95,4G,404,86,204860680,1000,1
12.92,77.66,-95,2G,404,44,241,1000,1
12.92,77.67,-95,3G,404,45,27420517,1000,1
12.92,77.66,-95,2G,404,44,242,1000,1
12.92,77.66,-95,2G,404,45,52243,1000,1
12.92,77.66,-95,3G,404,45,27397140,1000,1
12.92,77.66,-95,2G,405,34,55371,1000,1
12.92,77.66,-95,2G,405,34,3092,1000,1
12.92,77.66,-95,2G,405,34,55373,1000,1
12.92,77.66,-95,2G,405,34,2373,1000,1
12.92,77.66,-95,2G,405,34,2371,1000,1
12.92,77.66,-95,2G,405,34,49421,1000,1
12.92,77.66,-95,2G,405,34,27911,1000,1
12.92,77.66,-95,3G,404,86,27397141,1000,1
12.92,77.66,-95,2G,404,45,2373,1000,1
12.92,77.66,-95,2G,404,45,49422,1000,1
12.92,77.66,-95,4G,404,45,79105,1000,1
12.92,77.66,-95,3G,404,71,21458577,1000,1
12.92,77.66,-95,3G,404,45,27402361,1000,1
12.92,77.66,-95,4G,404,45,2127617,1000,1
12.92,77.66,-95,3G,404,45,79104,1000,1
12.92,77.66,-95,2G,404,45,17733,1000,1
12.92,77.66,-95,3G,405,803,13185564,1000,1
12.92,77.66,-95,3G,404,45,27420511,1000,1
12.92,77.66,-95,2G,405,34,29241,1000,1
12.92,77.66,-95,2G,405,34,49423,1000,1
12.92,77.66,-95,2G,405,34,42482,1000,1
12.92,77.66,-95,2G,404,44,53,1000,1
12.92,77.66,-95,3G,404,86,49422,1000,1
12.92,77.66,-95,3G,404,86,20868774,1000,1
12.92,77.66,-95,2G,404,86,8093,1000,1
12.92,77.66,-95,2G,404,45,26463,1000,1
12.92,77.66,-95,3G,404,45,27397146,1000,1
12.92,77.66,-95,4G,404,44,11069483,1000,1
12.92,77.66,-95,4G,404,45,79115,1000,1
12.92,77.66,-95,3G,404,45,3091,1000,1
12.92,77.66,-95,3G,404,45,6383,1000,1
12.92,77.66,-95,3G,405,34,140737,1000,1
12.92,77.67,-95,3G,404,45,677378,1000,1
12.92,77.68,-95,2G,404,44,3763,1109,1
12.92,77.67,-95,2G,404,45,2181,1000,1
12.92,77.67,-95,2G,404,86,17282,1000,1
12.92,77.67,-95,2G,404,45,15853,1000,1
12.92,77.67,-95,2G,404,45,15852,1000,1
12.92,77.67,-95,3G,404,86,20854155,1000,1
12.92,77.68,-95,3G,404,45,27406620,1000,1
12.92,77.68,-95,4G,404,45,321793,1000,1
12.92,77.68,-95,2G,404,45,24472,1000,1
12.92,77.68,-95,2G,404,86,23932,1000,1
12.92,77.68,-95,2G,404,45,6063,1000,1
12.92,77.68,-95,2G,404,45,24411,1000,1
12.92,77.68,-95,2G,404,86,24471,1000,1
12.92,77.68,-95,2G,404,86,23931,1000,1
12.92,77.68,-95,2G,404,45,23934,1000,1
12.92,77.68,-95,2G,404,86,23934,1000,1
12.92,77.68,-95,2G,404,45,23931,1000,1
12.92,77.68,-95,2G,404,45,24471,1000,1
12.92,77.67,-95,4G,404,86,205242376,1000,1
12.92,77.67,-95,2G,405,34,40731,1000,1
12.92,77.67,-95,4G,404,45,405760,1000,1
12.92,77.68,-95,3G,404,86,20855545,1342,1
12.92,77.68,-95,2G,404,45,12573,1000,1
12.92,77.68,-95,2G,404,45,14141,1000,1
12.92,77.68,-95,2G,404,86,15353,1000,1
12.92,77.68,-95,2G,404,86,15351,1000,1
12.92,77.67,-95,3G,404,45,27409901,1000,1
12.92,77.67,-95,3G,404,45,27424299,1000,1
12.92,77.67,-95,3G,404,45,27409899,1000,1
12.92,77.67,-95,3G,404,86,27405731,1000,1
12.92,77.67,-95,2G,404,45,29673,1000,1
12.92,77.67,-95,3G,405,34,17281,1000,1
12.92,77.68,-95,4G,404,45,321794,1000,1
12.92,77.68,-95,2G,405,803,20892,1000,1
12.92,77.68,-95,2G,404,45,46121,1000,1
12.92,77.68,-95,2G,404,45,12213,1000,1
12.92,77.67,-95,3G,405,34,171807,1000,1
12.92,77.68,-95,3G,404,45,27406621,1000,1
12.92,77.68,-95,4G,404,86,205242375,1000,1
12.92,77.68,-95,4G,404,45,321803,1000,1
12.92,77.68,-95,3G,404,86,20854154,1000,1
12.92,77.67,-95,2G,404,44,3761,1000,1
12.92,77.68,-95,2G,404,45,46281,1000,1
12.92,77.68,-95,2G,404,45,43612,1000,1
12.92,77.69,-95,3G,404,45,27456365,1000,1
12.92,77.68,-95,3G,404,45,27440172,1000,1
12.92,77.68,-95,3G,404,45,27440175,1000,1
12.92,77.68,-95,4G,405,861,1828,1000,1
12.92,77.68,-95,3G,404,45,27443414,1000,1
12.92,77.68,-95,3G,404,45,27440170,1000,1
12.92,77.68,-95,4G,404,45,1184768,1000,1
12.92,77.68,-95,4G,404,45,1184769,1000,1
12.92,77.68,-95,3G,404,45,27440169,1000,1
12.92,77.68,-95,4G,405,861,2149157,1000,1
12.92,77.68,-95,4G,405,861,2149138,1000,1
12.92,77.68,-95,4G,404,45,1236993,1000,1
12.92,77.68,-95,3G,404,45,27442371,1000,1
12.92,77.68,-95,4G,404,45,1236994,1000,1
12.92,77.68,-95,4G,404,45,1236992,1000,1
12.92,77.68,-95,3G,404,45,27442377,1000,1
12.92,77.68,-95,4G,404,45,1237004,1000,1
12.92,77.69,-95,2G,404,45,47993,1000,1
12.92,77.69,-95,4G,404,45,1228546,1000,1
12.92,77.69,-95,3G,404,45,27442039,1000,1
12.92,77.69,-95,3G,404,45,27430001,1000,1
12.92,77.69,-95,2G,405,803,28053,1000,1
12.92,77.68,-95,3G,404,45,27440176,1000,1
12.92,77.69,-95,4G,404,45,1451532,1000,1
12.92,77.68,-95,2G,404,45,61733,1000,1
12.92,77.68,-95,2G,404,45,12584,1000,1
12.92,77.68,-95,2G,404,45,45323,1000,1
12.92,77.68,-95,2G,404,45,12572,1000,1
12.92,77.68,-95,2G,404,45,61732,1000,1
