mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,network_type
404,472,2404,44406,0,77.768415,13.001194,1626,4,1,1680000000,1700000000,-98.1,GSM
404,20,3535,33707,0,77.650898,12.870366,1519,17,1,1680000000,1700000000,-103.9,LTE
405,472,6304,47036,0,77.643807,12.894783,1218,3,1,1680000000,1700000000,-100.2,UMTS
404,472,4931,3631,0,77.731523,12.887674,752,4,1,1680000000,1700000000,-106.8,GSM
405,10,8009,93340,0,77.588388,13.054137,163,5,1,1680000000,1700000000,-98.4,GSM
404,20,6805,92382,0,77.661454,12.915662,1234,6,1,1680000000,1700000000,-103.9,UMTS
405,472,993,48294,0,77.591729,13.041132,107,20,1,1680000000,1700000000,-84.8,LTE
404,10,4881,11739,0,77.51782,12.913803,1069,1,1,1680000000,1700000000,-107.7,UMTS
404,472,6349,49418,0,77.51983,12.912423,482,7,1,1680000000,1700000000,-107.4,UMTS
404,472,1684,12233,0,77.505318,12.922888,1468,4,1,1680000000,1700000000,-88.1,LTE
405,10,6958,71190,0,77.61658,12.871896,1507,1,1,1680000000,1700000000,-103.7,GSM
404,10,7457,23659,0,77.58993,13.133447,442,1,1,1680000000,1700000000,-93.5,UMTS
405,10,1197,12406,0,77.633439,13.123807,894,2,1,1680000000,1700000000,-99.3,UMTS
405,20,6890,20613,0,77.620822,12.978182,403,3,1,1680000000,1700000000,-115.7,GSM
404,1,1754,38498,0,77.633071,12.983297,1876,6,1,1680000000,1700000000,-95.9,GSM
405,10,2921,37099,0,77.537548,12.967817,925,22,1,1680000000,1700000000,-98.8,LTE
404,472,7885,36203,0,77.643462,12.771926,1937,3,1,1680000000,1700000000,-92.1,LTE
404,20,5023,98481,0,77.535146,12.88622,1007,1,1,1680000000,1700000000,-96.3,UMTS
404,472,3563,54368,0,77.528347,13.087015,1617,1,1,1680000000,1700000000,-120.0,GSM
405,10,8403,53872,0,77.606601,12.94223,377,5,1,1680000000,1700000000,-74.1,LTE
404,472,1044,33701,0,77.609714,13.090258,167,3,1,1680000000,1700000000,-91.5,LTE
405,472,2129,90282,0,77.767212,12.928224,162,9,1,1680000000,1700000000,-103.4,UMTS
404,1,549,51667,0,77.510001,13.038925,201,3,1,1680000000,1700000000,-103.4,UMTS
405,20,428,90417,0,77.628903,12.781454,118,3,1,1680000000,1700000000,-109.5,GSM
405,10,6268,46706,0,77.664373,13.021513,1040,12,1,1680000000,1700000000,-98.2,UMTS
405,10,1871,64142,0,77.586679,12.825999,230,3,1,1680000000,1700000000,-113.0,GSM
404,472,8575,32496,0,77.592589,13.046991,1942,12,1,1680000000,1700000000,-81.0,UMTS
405,472,4350,55862,0,77.742926,12.728387,928,1,1,1680000000,1700000000,-106.9,UMTS
405,472,3743,90957,0,77.414128,12.894137,1194,2,1,1680000000,1700000000,-107.5,GSM
404,10,1699,62706,0,77.590294,13.019157,362,8,1,1680000000,1700000000,-104.6,GSM
404,20,5920,30272,0,77.690075,13.070459,1624,3,1,1680000000,1700000000,-104.8,GSM
405,10,9661,77062,0,77.568189,13.135716,1371,1,1,1680000000,1700000000,-107.8,UMTS
404,472,5714,54633,0,77.533417,12.961704,1266,3,1,1680000000,1700000000,-103.8,LTE
404,1,4581,28444,0,77.495691,12.9681,1658,1,1,1680000000,1700000000,-108.4,UMTS
404,20,7205,84032,0,77.630512,13.086771,979,2,1,1680000000,1700000000,-101.8,LTE
404,10,167,83141,0,77.578221,12.895597,1602,19,1,1680000000,1700000000,-84.1,GSM
404,10,8346,78158,0,77.67741,12.824412,726,7,1,1680000000,1700000000,-102.9,LTE
405,10,5985,99319,0,77.610255,12.989164,485,7,1,1680000000,1700000000,-96.9,LTE
404,472,459,78292,0,77.762758,12.782442,1133,2,1,1680000000,1700000000,-96.1,LTE
404,472,1871,86664,0,77.546637,12.784492,1812,1,1,1680000000,1700000000,-96.6,LTE
404,20,6995,87725,0,77.60178,13.061171,306,4,1,1680000000,1700000000,-93.5,UMTS
405,472,1841,66239,0,77.507991,13.031241,506,1,1,1680000000,1700000000,-99.2,LTE
405,472,6813,39712,0,77.711184,13.004501,428,4,1,1680000000,1700000000,-110.9,GSM
405,472,1575,68070,0,77.502072,12.923851,253,24,1,1680000000,1700000000,-75.2,LTE
404,472,746,39085,0,77.622781,12.919457,837,4,1,1680000000,1700000000,-76.1,NR
404,20,5957,58372,0,77.525083,13.100798,1373,2,1,1680000000,1700000000,-98.9,LTE
404,20,6666,53461,0,77.693227,12.834155,1034,13,1,1680000000,1700000000,-98.2,LTE
404,10,1060,21892,0,77.554286,12.835917,312,1,1,1680000000,1700000000,-118.5,GSM
404,472,6321,48002,0,77.6363,12.908014,1352,8,1,1680000000,1700000000,-107.6,UMTS
405,10,853,9301,0,77.673786,12.714408,635,1,1,1680000000,1700000000,-97.3,GSM
405,10,8670,91209,0,77.404944,13.027487,1534,2,1,1680000000,1700000000,-91.8,UMTS
404,472,994,2526,0,77.573139,13.00912,1417,7,1,1680000000,1700000000,-112.5,UMTS
405,10,924,67444,0,77.508608,12.930352,556,10,1,1680000000,1700000000,-92.9,LTE
405,472,8266,59598,0,77.551455,12.975248,747,21,1,1680000000,1700000000,-79.4,LTE
404,10,9096,1022,0,77.598949,12.759353,1791,4,1,1680000000,1700000000,-96.9,LTE
405,10,989,30218,0,77.641681,12.745448,1829,4,1,1680000000,1700000000,-103.4,UMTS
405,472,7514,15945,0,77.62406,12.92723,299,18,1,1680000000,1700000000,-82.8,LTE
405,472,6804,15019,0,77.507261,12.941677,620,8,1,1680000000,1700000000,-96.0,LTE
404,10,5636,15125,0,77.475017,13.005426,1650,4,1,1680000000,1700000000,-102.3,UMTS
405,10,8789,97497,0,77.770651,12.907235,199,2,1,1680000000,1700000000,-106.2,GSM
404,20,2203,14573,0,77.769748,12.99256,893,3,1,1680000000,1700000000,-104.7,UMTS
404,10,6618,45939,0,77.642464,13.028761,702,10,1,1680000000,1700000000,-88.9,LTE
404,472,3535,82810,0,77.711745,12.903048,1563,3,1,1680000000,1700000000,-115.5,GSM
404,472,5871,74699,0,77.538117,12.84529,1083,3,1,1680000000,1700000000,-120.0,GSM
405,10,309,69515,0,77.777069,12.991403,318,9,1,1680000000,1700000000,-113.7,UMTS
405,472,1116,91517,0,77.458131,12.712636,1706,3,1,1680000000,1700000000,-105.0,UMTS
404,10,9305,30400,0,77.701438,12.84757,1620,8,1,1680000000,1700000000,-98.2,NR
405,1,6925,90803,0,77.555555,13.02356,740,1,1,1680000000,1700000000,-99.4,UMTS
404,10,6125,99973,0,77.421521,13.182917,1305,4,1,1680000000,1700000000,-116.8,UMTS
404,472,2947,97348,0,77.641355,12.973308,1152,8,1,1680000000,1700000000,-76.5,LTE
405,10,2636,6235,0,77.633249,13.028371,414,6,1,1680000000,1700000000,-88.7,LTE
404,10,5307,69864,0,77.638752,13.164314,550,3,1,1680000000,1700000000,-106.3,GSM
404,10,3724,28964,0,77.608243,13.178494,1458,4,1,1680000000,1700000000,-110.6,UMTS
405,1,4037,85182,0,77.615425,13.033257,1356,6,1,1680000000,1700000000,-91.4,LTE
405,472,8568,50146,0,77.538058,12.85468,1153,3,1,1680000000,1700000000,-91.3,LTE
404,1,2842,71513,0,77.578223,13.101408,1192,19,1,1680000000,1700000000,-92.4,NR
404,1,8910,93109,0,77.426189,12.703665,1899,4,1,1680000000,1700000000,-113.1,GSM
405,472,1533,10600,0,77.710083,13.188112,211,4,1,1680000000,1700000000,-110.1,GSM
405,472,5283,3213,0,77.553466,12.961513,897,23,1,1680000000,1700000000,-86.4,LTE
404,472,1289,47884,0,77.613934,13.036649,2000,21,1,1680000000,1700000000,-101.0,LTE
404,472,7270,50992,0,77.515935,12.951418,909,10,1,1680000000,1700000000,-110.9,UMTS
405,472,6213,2461,0,77.786131,13.001101,1233,3,1,1680000000,1700000000,-120.0,GSM
404,10,5733,28752,0,77.629228,12.811227,945,3,1,1680000000,1700000000,-108.5,GSM
405,472,9105,10587,0,77.715426,12.992253,695,1,1,1680000000,1700000000,-89.4,LTE
404,472,1243,26362,0,77.634261,12.905159,750,4,1,1680000000,1700000000,-92.3,LTE
405,20,2862,1633,0,77.531338,12.942931,741,3,1,1680000000,1700000000,-105.2,UMTS
404,472,5532,63908,0,77.48861,12.823088,1047,3,1,1680000000,1700000000,-107.7,UMTS
405,20,8924,26746,0,77.709907,12.922679,639,2,1,1680000000,1700000000,-88.8,LTE
404,472,9584,54101,0,77.650648,13.066772,1675,3,1,1680000000,1700000000,-86.9,LTE
404,472,6530,30269,0,77.762521,12.995018,1925,18,1,1680000000,1700000000,-119.6,LTE
404,10,2817,68388,0,77.486058,12.89348,387,1,1,1680000000,1700000000,-105.0,UMTS
405,10,3685,64916,0,77.471658,12.92311,574,8,1,1680000000,1700000000,-117.2,GSM
404,20,5409,14529,0,77.665544,12.863842,1541,17,1,1680000000,1700000000,-92.6,LTE
405,20,3751,68681,0,77.719986,12.917485,931,1,1,1680000000,1700000000,-109.3,UMTS
404,20,1363,68441,0,77.502795,12.899907,1417,8,1,1680000000,1700000000,-110.4,GSM
405,472,3552,78436,0,77.650347,12.835905,430,18,1,1680000000,1700000000,-90.2,LTE
404,472,8499,6136,0,77.56436,13.02363,1924,3,1,1680000000,1700000000,-108.3,LTE
405,20,3648,59877,0,77.636543,12.937832,1342,24,1,1680000000,1700000000,-104.1,GSM
405,20,5714,60437,0,77.534961,12.930005,1321,3,1,1680000000,1700000000,-101.0,UMTS
404,1,7896,81576,0,77.629454,12.983587,1328,22,1,1680000000,1700000000,-96.0,UMTS
404,10,7169,69425,0,77.673327,12.866608,961,20,1,1680000000,1700000000,-96.0,GSM
405,472,4270,63539,0,77.729223,13.020795,1668,1,1,1680000000,1700000000,-117.1,GSM
404,20,217,50155,0,77.632605,13.056672,1440,3,1,1680000000,1700000000,-90.2,LTE
405,472,6611,99955,0,77.672396,12.967915,517,6,1,1680000000,1700000000,-89.2,LTE
405,1,5124,76713,0,77.713515,12.906614,805,3,1,1680000000,1700000000,-110.7,UMTS
405,20,2750,14143,0,77.559252,13.087097,539,10,1,1680000000,1700000000,-91.4,LTE
404,10,6475,84345,0,77.714432,12.954172,110,10,1,1680000000,1700000000,-101.7,UMTS
405,20,8636,38548,0,77.67575,12.826626,1557,15,1,1680000000,1700000000,-88.0,NR
405,20,3404,87099,0,77.422985,13.181765,1746,4,1,1680000000,1700000000,-103.9,UMTS
405,472,104,21636,0,77.477899,12.959077,277,1,1,1680000000,1700000000,-108.5,UMTS
404,1,4761,96176,0,77.557837,13.030293,1799,2,1,1680000000,1700000000,-90.9,NR
405,10,9519,1609,0,77.633173,12.979557,634,9,1,1680000000,1700000000,-81.8,LTE
404,20,4322,71504,0,77.602495,12.787517,1765,3,1,1680000000,1700000000,-103.3,UMTS
404,472,2004,34792,0,77.553492,13.019456,238,4,1,1680000000,1700000000,-100.3,GSM
404,20,4414,33539,0,77.692629,12.913586,688,19,1,1680000000,1700000000,-95.4,GSM
404,472,4508,24957,0,77.669479,12.746505,1628,3,1,1680000000,1700000000,-90.8,LTE
404,472,5933,21446,0,77.753394,12.94698,1695,10,1,1680000000,1700000000,-94.3,LTE
405,1,5267,65532,0,77.768075,12.753345,1939,1,1,1680000000,1700000000,-120.0,GSM
405,472,9548,17809,0,77.7588,13.192681,210,3,1,1680000000,1700000000,-113.9,UMTS
404,472,2072,92520,0,77.56927,12.962868,1161,24,1,1680000000,1700000000,-88.9,GSM
405,1,1750,43655,0,77.675684,12.930035,840,4,1,1680000000,1700000000,-91.3,NR
405,1,6663,37651,0,77.8,12.955069,1023,7,1,1680000000,1700000000,-99.9,UMTS
405,10,9198,57651,0,77.452456,12.789945,1853,1,1,1680000000,1700000000,-100.2,UMTS
404,10,8570,70990,0,77.458337,12.890442,1575,4,1,1680000000,1700000000,-99.9,LTE
404,10,7907,83557,0,77.520626,12.961259,297,1,1,1680000000,1700000000,-106.3,UMTS
405,472,6846,16890,0,77.533863,12.924927,819,5,1,1680000000,1700000000,-120.0,UMTS
405,472,8463,64896,0,77.64073,12.805682,1686,3,1,1680000000,1700000000,-110.0,GSM
405,10,1396,22233,0,77.619623,12.938193,803,16,1,1680000000,1700000000,-97.1,UMTS
405,20,2841,25102,0,77.56535,12.96478,1849,6,1,1680000000,1700000000,-102.4,GSM
405,20,1665,9361,0,77.691109,12.711551,1899,2,1,1680000000,1700000000,-105.6,GSM
404,20,2644,12050,0,77.42153,12.936593,1441,1,1,1680000000,1700000000,-108.1,UMTS
405,472,7754,71855,0,77.722908,12.912823,657,3,1,1680000000,1700000000,-100.0,LTE
405,10,8845,41587,0,77.454046,12.974273,1961,4,1,1680000000,1700000000,-106.6,UMTS
404,472,8674,18865,0,77.615867,12.873584,804,3,1,1680000000,1700000000,-109.1,UMTS
405,10,7152,39393,0,77.61404,12.843381,1322,4,1,1680000000,1700000000,-100.4,UMTS
404,10,1397,56343,0,77.551072,13.114356,1380,7,1,1680000000,1700000000,-100.6,LTE
405,20,8815,36235,0,77.705815,12.819781,945,5,1,1680000000,1700000000,-112.0,GSM
404,472,8864,3900,0,77.582356,12.899013,480,3,1,1680000000,1700000000,-84.1,NR
404,472,6985,41838,0,77.49666,12.910613,1709,18,1,1680000000,1700000000,-104.6,LTE
404,472,7802,24803,0,77.642592,13.072827,493,15,1,1680000000,1700000000,-90.4,LTE
404,20,649,27106,0,77.653729,13.001618,1043,17,1,1680000000,1700000000,-78.3,NR
404,10,791,98612,0,77.437584,13.067661,1225,3,1,1680000000,1700000000,-120.0,UMTS
405,472,3668,15801,0,77.501325,12.960463,583,4,1,1680000000,1700000000,-90.3,UMTS
404,472,1566,33600,0,77.576626,13.001199,422,8,1,1680000000,1700000000,-80.1,LTE
404,20,2621,92924,0,77.674378,12.94996,1198,1,1,1680000000,1700000000,-104.7,UMTS
405,472,2307,33859,0,77.597769,13.022909,1940,25,1,1680000000,1700000000,-94.7,LTE
404,20,3157,72253,0,77.68265,12.719744,812,4,1,1680000000,1700000000,-98.8,UMTS
405,20,4414,71989,0,77.587358,12.86184,851,2,1,1680000000,1700000000,-106.9,GSM
404,472,6065,82290,0,77.710367,12.927039,589,3,1,1680000000,1700000000,-101.8,LTE
405,472,6814,85004,0,77.425337,12.860347,759,2,1,1680000000,1700000000,-107.2,GSM
405,1,1717,5170,0,77.568562,13.025099,1269,2,1,1680000000,1700000000,-93.0,NR
405,472,1261,2715,0,77.55544,13.020876,1986,1,1,1680000000,1700000000,-110.9,UMTS
405,472,6914,49374,0,77.596562,12.804369,1726,1,1,1680000000,1700000000,-108.5,LTE
404,20,6413,25832,0,77.504006,12.962634,495,1,1,1680000000,1700000000,-98.2,LTE
404,1,9546,47918,0,77.499505,12.963096,1481,4,1,1680000000,1700000000,-94.9,UMTS
405,1,2691,70979,0,77.666097,12.92936,1328,7,1,1680000000,1700000000,-104.0,GSM
404,20,9039,29039,0,77.598522,12.918489,868,6,1,1680000000,1700000000,-103.4,UMTS
404,472,207,40365,0,77.510427,12.894545,554,9,1,1680000000,1700000000,-103.3,GSM
404,472,718,61341,0,77.525962,12.807411,828,3,1,1680000000,1700000000,-111.2,GSM
404,20,1364,95841,0,77.505995,12.778054,764,4,1,1680000000,1700000000,-105.3,UMTS
405,10,9541,51010,0,77.469161,13.096452,260,1,1,1680000000,1700000000,-103.2,GSM
404,10,6366,8094,0,77.579624,12.912355,724,22,1,1680000000,1700000000,-82.4,NR
404,1,927,89294,0,77.527727,12.962192,1598,6,1,1680000000,1700000000,-109.6,LTE
404,472,5607,11819,0,77.788416,13.198684,1074,4,1,1680000000,1700000000,-102.8,GSM
405,10,3345,64944,0,77.590081,12.958013,909,7,1,1680000000,1700000000,-76.9,LTE
405,472,9537,12743,0,77.47844,13.026124,330,4,1,1680000000,1700000000,-109.9,GSM
405,10,496,40953,0,77.569416,13.035874,446,6,1,1680000000,1700000000,-91.2,LTE
404,472,6224,21446,0,77.646488,13.193826,1651,2,1,1680000000,1700000000,-103.5,UMTS
405,472,5724,91937,0,77.434326,13.064243,1747,2,1,1680000000,1700000000,-103.1,UMTS
404,472,401,50362,0,77.716942,12.967723,1293,10,1,1680000000,1700000000,-92.9,LTE
405,10,236,9729,0,77.576636,12.911042,895,4,1,1680000000,1700000000,-74.0,LTE
405,20,6337,67655,0,77.665193,13.030186,1553,5,1,1680000000,1700000000,-108.0,GSM
404,10,7603,74490,0,77.526182,12.749802,1997,2,1,1680000000,1700000000,-102.1,UMTS
405,1,5865,47580,0,77.415901,13.056235,1380,1,1,1680000000,1700000000,-118.2,UMTS
405,472,582,73737,0,77.798398,12.851163,673,1,1,1680000000,1700000000,-101.5,UMTS
405,472,9486,21021,0,77.661374,13.011834,973,10,1,1680000000,1700000000,-110.0,GSM
404,20,8682,18727,0,77.681469,12.980883,980,4,1,1680000000,1700000000,-92.7,UMTS
404,472,583,42771,0,77.652604,12.870327,1902,13,1,1680000000,1700000000,-89.0,LTE
404,1,1849,18241,0,77.73652,12.916176,478,3,1,1680000000,1700000000,-111.3,GSM
404,472,1402,91196,0,77.794382,12.713099,1697,2,1,1680000000,1700000000,-118.2,GSM
405,1,6448,65414,0,77.60093,12.938301,1070,25,1,1680000000,1700000000,-100.4,UMTS
404,472,3001,58577,0,77.625804,13.131521,1875,2,1,1680000000,1700000000,-108.0,GSM
405,20,785,80682,0,77.675145,13.00853,1605,4,1,1680000000,1700000000,-93.8,GSM
404,10,8912,52853,0,77.681645,13.020697,1605,1,1,1680000000,1700000000,-92.2,LTE
405,1,6621,40918,0,77.554959,12.719626,1684,2,1,1680000000,1700000000,-104.4,GSM
404,472,7500,12854,0,77.584539,13.113811,1579,9,1,1680000000,1700000000,-100.3,LTE
405,10,5399,60098,0,77.471909,12.950329,151,2,1,1680000000,1700000000,-106.0,UMTS
404,1,1970,93566,0,77.636126,12.789439,1020,2,1,1680000000,1700000000,-103.6,UMTS
405,10,6335,6754,0,77.434123,13.017036,1673,2,1,1680000000,1700000000,-108.3,GSM
405,10,5171,96703,0,77.534077,12.785442,1674,1,1,1680000000,1700000000,-107.7,GSM
405,10,8269,72237,0,77.644062,12.997435,1753,3,1,1680000000,1700000000,-93.3,LTE
405,10,9234,28215,0,77.632939,12.816307,200,9,1,1680000000,1700000000,-100.5,UMTS
405,10,903,15272,0,77.676811,12.975671,953,5,1,1680000000,1700000000,-108.9,UMTS
404,10,5003,43312,0,77.61985,12.844543,854,3,1,1680000000,1700000000,-106.1,GSM
405,1,2304,16993,0,77.728106,13.148765,1522,1,1,1680000000,1700000000,-102.1,GSM
405,472,4805,56974,0,77.687734,12.947749,1346,1,1,1680000000,1700000000,-101.7,LTE
405,472,8254,65553,0,77.503864,13.123899,1754,2,1,1680000000,1700000000,-115.0,GSM
404,1,6893,55269,0,77.643762,12.789954,193,1,1,1680000000,1700000000,-103.9,GSM
404,20,4714,34347,0,77.624166,12.866896,1718,1,1,1680000000,1700000000,-103.9,UMTS
404,10,5515,45294,0,77.641875,13.108659,1988,1,1,1680000000,1700000000,-106.8,UMTS
404,10,7646,71381,0,77.766465,13.036236,1934,4,1,1680000000,1700000000,-120.0,GSM
404,472,5534,47346,0,77.700041,12.947337,235,1,1,1680000000,1700000000,-107.9,UMTS
404,472,2014,99505,0,77.526146,13.03688,731,4,1,1680000000,1700000000,-120.0,GSM
404,10,6231,5901,0,77.622482,13.152717,1692,3,1,1680000000,1700000000,-101.7,UMTS
405,472,2447,13878,0,77.602543,13.036147,1783,18,1,1680000000,1700000000,-82.6,NR
404,10,821,91053,0,77.606459,13.191137,1836,1,1,1680000000,1700000000,-97.3,UMTS
405,472,3538,43058,0,77.659853,12.982421,510,3,1,1680000000,1700000000,-84.6,UMTS
404,1,8988,46916,0,77.477538,12.912857,1225,9,1,1680000000,1700000000,-91.5,LTE
404,1,5201,81381,0,77.456623,12.859242,1927,2,1,1680000000,1700000000,-96.7,UMTS
405,10,1510,56897,0,77.577459,12.869369,902,2,1,1680000000,1700000000,-109.1,LTE
405,10,5544,26971,0,77.638449,12.789491,1560,4,1,1680000000,1700000000,-103.6,GSM
405,472,7725,62675,0,77.598722,13.063752,574,2,1,1680000000,1700000000,-91.4,LTE
405,20,5512,43567,0,77.457489,13.173724,1028,3,1,1680000000,1700000000,-116.7,UMTS
405,10,1852,43712,0,77.504723,12.905993,1238,6,1,1680000000,1700000000,-107.1,UMTS
405,472,1182,45658,0,77.555118,13.069959,526,3,1,1680000000,1700000000,-98.9,LTE
404,1,1376,97910,0,77.636388,13.106958,1557,2,1,1680000000,1700000000,-102.7,UMTS
405,20,1699,59355,0,77.594652,12.987094,460,17,1,1680000000,1700000000,-92.2,LTE
405,1,1107,12866,0,77.562317,12.854018,545,3,1,1680000000,1700000000,-120.0,GSM
404,20,2544,60372,0,77.754905,13.108517,1188,1,1,1680000000,1700000000,-118.4,GSM
405,10,5740,12703,0,77.646229,12.845752,1293,12,1,1680000000,1700000000,-91.4,LTE
404,10,9275,48086,0,77.649423,13.057197,324,4,1,1680000000,1700000000,-99.8,UMTS
404,1,6401,48223,0,77.562413,13.055887,1820,3,1,1680000000,1700000000,-95.5,LTE
404,20,1275,85985,0,77.515388,12.908618,132,3,1,1680000000,1700000000,-107.0,GSM
405,472,7074,82690,0,77.753955,12.771998,468,4,1,1680000000,1700000000,-107.1,GSM
405,472,3144,56675,0,77.56965,12.927197,1338,7,1,1680000000,1700000000,-96.4,UMTS
404,472,9408,64342,0,77.599263,12.703715,1543,3,1,1680000000,1700000000,-112.2,GSM
404,20,8724,99380,0,77.632108,12.884289,1695,1,1,1680000000,1700000000,-90.9,GSM
404,1,8865,2413,0,77.693866,12.87843,1060,3,1,1680000000,1700000000,-105.9,GSM
405,472,4927,38907,0,77.762422,12.927017,443,6,1,1680000000,1700000000,-98.5,LTE
404,10,945,87025,0,77.769146,12.717663,697,4,1,1680000000,1700000000,-112.6,GSM
404,472,4703,37073,0,77.635582,12.92965,1856,11,1,1680000000,1700000000,-82.2,LTE
405,1,4380,92851,0,77.696572,12.828478,583,8,1,1680000000,1700000000,-89.7,UMTS
404,20,9857,21204,0,77.719749,12.942459,1815,6,1,1680000000,1700000000,-111.2,GSM
404,20,5753,8120,0,77.797434,12.947974,1415,3,1,1680000000,1700000000,-106.6,GSM
405,10,6490,63205,0,77.478201,12.959371,637,2,1,1680000000,1700000000,-106.0,GSM
405,10,4566,44904,0,77.655236,13.014264,653,20,1,1680000000,1700000000,-101.0,GSM
404,472,5628,89829,0,77.439311,12.833544,1513,2,1,1680000000,1700000000,-106.3,UMTS
404,472,2095,93808,0,77.713872,12.964136,345,10,1,1680000000,1700000000,-92.0,NR
404,20,4926,62204,0,77.673437,13.052533,1452,2,1,1680000000,1700000000,-114.6,GSM
405,20,1312,37344,0,77.655512,13.168091,1691,3,1,1680000000,1700000000,-120.0,UMTS
404,1,1237,65450,0,77.555436,12.731194,510,3,1,1680000000,1700000000,-97.3,UMTS
404,1,1294,10229,0,77.630069,12.937282,1270,11,1,1680000000,1700000000,-74.9,LTE
405,10,5503,52292,0,77.527165,12.946386,1276,7,1,1680000000,1700000000,-98.9,GSM
404,20,6398,91342,0,77.683042,12.701852,1775,1,1,1680000000,1700000000,-106.6,UMTS
405,1,5671,11545,0,77.566394,12.930306,1822,2,1,1680000000,1700000000,-91.7,LTE
404,20,6491,14994,0,77.706603,12.92982,1391,7,1,1680000000,1700000000,-100.4,UMTS
404,472,684,26309,0,77.594601,13.044421,151,17,1,1680000000,1700000000,-90.7,UMTS
405,10,7461,3151,0,77.637178,13.05987,175,12,1,1680000000,1700000000,-82.5,LTE
405,472,8891,20523,0,77.535087,12.869643,1617,2,1,1680000000,1700000000,-101.2,UMTS
404,1,2238,2882,0,77.769926,12.989673,452,18,1,1680000000,1700000000,-80.1,NR
405,10,2896,78469,0,77.761865,13.016331,230,2,1,1680000000,1700000000,-97.4,GSM
405,472,2079,90664,0,77.632325,13.051363,1279,24,1,1680000000,1700000000,-97.8,NR
404,10,2941,44975,0,77.528636,12.972942,229,4,1,1680000000,1700000000,-90.0,GSM
405,10,356,64827,0,77.700511,12.910138,265,23,1,1680000000,1700000000,-99.5,LTE
